,date,sitename,value,fips
16387,2020-04-11,Chalmette Vista,0.0,22087
16388,2020-04-11,MICMAC,0.0,23003
16389,2020-04-11,Portland - Deering Oaks,0.0,23005
16390,2020-04-11,Moran,0.0,24001
16391,2020-04-11,Horse Rock,1.0,24001
16392,2020-04-11,Riviera Beach,0.0,24003
16393,2020-04-11,Essex,0.0,24005
16394,2020-04-11,Horn Point,0.0,24019
16395,2020-04-11,Piney Run,0.0,24023
16396,2020-04-11,HU-Beltsville,0.0,24033
16397,2020-04-11,Fall River,0.0,25005
16398,2020-04-11,SPRINGFIELDSP,0.0,25013
16399,2020-04-11,WARE,0.0,25015
16400,2020-04-11,BOSTON-KENMORE,0.0,25025
16401,2020-04-11,Boston - Roxbury,0.0,25025
16402,2020-04-11,Worcester,0.0,25027
16403,2020-04-11,LANSING FILLEY ST,1.0,26065
16404,2020-04-11,GRAND RAPIDS,0.0,26081
16405,2020-04-11,MONROE STERLING ST PK,1.0,26115
16406,2020-04-11,WEST OLIVE,0.0,26139
16407,2020-04-11,PORT HURON,0.0,26147
16408,2020-04-11,ALLEN PARK,0.0,26163
16409,2020-04-11,DETROIT - SOUTHWEST ,2.0,26163
16410,2020-04-11,NMH48217,0.0,26163
16411,2020-04-11,DET POLICE 4TH,0.0,26163
16412,2020-04-11,TRINITY ST MARKS,0.0,26163
16413,2020-04-11,MILITARY PARK,0.0,26163
16414,2020-04-11,Blaine,0.0,27003
16415,2020-04-11,Minneapolis-Downtown,1.0,27053
16416,2020-04-11,Jackson NCORE,0.0,28049
16417,2020-04-11,PASCAGOULA,0.0,28059
16418,2020-04-11,Buick NE,1.0,29093
16419,2020-04-11,Troost,0.0,29095
16420,2020-04-11,"Herculaneum, Mott Street",0.0,29099
16421,2020-04-11,MTSP,1.0,29137
16422,2020-04-11,Rider Trail I-70,1.0,29189
16423,2020-04-11,BLAIR STREET,0.0,29510
16424,2020-04-11,Billings Coburn Rd,0.0,30111
16425,2020-04-11,NCORE,0.0,31055
16426,2020-04-11,16th and Whitmore,0.0,31055
16427,2020-04-11,Sheldon Station,0.0,31109
16428,2020-04-11,Jerome Mack,0.0,32003
16429,2020-04-11,Miller State Park,0.0,33011
16430,2020-04-11,Pembroke Exchange St,1.0,33013
16431,2020-04-11,Portsmouth,0.0,33015
16432,2020-04-11,Londonderry - Moose Hill,0.0,33015
16433,2020-04-11,Brigantine,0.0,34001
16434,2020-04-11,Camden Spruce St,0.0,34007
16435,2020-04-11,Newark Firehouse,0.0,34013
16436,2020-04-11,Bayonne,0.0,34017
16437,2020-04-11,Jersey City,0.0,34017
16438,2020-04-11,Chester,0.0,34027
16439,2020-04-11,Elizabeth,0.0,34039
16440,2020-04-11,Elizabeth Trailer,0.0,34039
16441,2020-04-11,Columbia,0.0,34041
16442,2020-04-11,Bloomfield,0.0,35045
16443,2020-04-11,Substation,0.0,35045
16444,2020-04-11,BAYVIEW,0.0,37013
16445,2020-04-11,Southport DRR,0.0,37019
16446,2020-04-11,Skyland DRR,0.0,37021
16447,2020-04-11,LENOIR,0.0,37027
16448,2020-04-11,Durham Armory,0.0,37063
16449,2020-04-11,HATTIEAVEN,0.0,37067
16450,2020-04-11,Canton DRR,1.0,37087
16451,2020-04-11,Semora DRR,0.0,37145
16452,2020-04-11,BETHANY,0.0,37157
16453,2020-04-11,Millbrook NCore,0.0,37183
16454,2020-04-11,Lostwood NWR,1.0,38013
16455,2020-04-11,Bismarck Residential,0.0,38015
16456,2020-04-11,Fargo NW,0.0,38017
16457,2020-04-11,TRNP-NU,1.0,38053
16458,2020-04-11,Beulah North,0.0,38057
16459,2020-04-11,Hannover,1.0,38065
16460,2020-04-11,RYDER,0.0,38101
16461,2020-04-11,West Union,0.0,39001
16462,2020-04-11,Lima,0.0,39003
16463,2020-04-11,Conneaut,0.0,39007
16464,2020-04-11,Shadyside PSD,0.0,39013
16465,2020-04-11,Amanda  Elementary,0.0,39017
16466,2020-04-11,Yankee Road,0.0,39017
16467,2020-04-11,Made,1.0,39017
16468,2020-04-11,Mud Run,1.0,39023
16469,2020-04-11,East Liverpool,1.0,39029
16470,2020-04-11,St Theodosius,1.0,39035
16471,2020-04-11,Fire Station 13,0.0,39035
16472,2020-04-11,G.T.Craig,1.0,39035
16473,2020-04-11,Harvard Yards,0.0,39035
16474,2020-04-11,Columbus - Fairgrounds,0.0,39049
16475,2020-04-11,Cheshire,1.0,39053
16476,2020-04-11,Colerain,1.0,39061
16477,2020-04-11,Taft,0.0,39061
16478,2020-04-11,Steubenville,0.0,39081
16479,2020-04-11,Eastlake,0.0,39085
16480,2020-04-11,Painesville - JFS,0.0,39085
16481,2020-04-11,Ironton - ODOT,0.0,39087
16482,2020-04-11,Collins Park,0.0,39095
16483,2020-04-11,Youngstown - Oakhill,2.0,39099
16484,2020-04-11,Hackney,0.0,39115
16485,2020-04-11,East High School,0.0,39153
16486,2020-04-11,Akron NIFH/STEM,0.0,39153
16487,2020-04-11,STILWELL CASTNET & NCORE,1.0,40001
16488,2020-04-11,Kremlin,0.0,40047
16489,2020-04-11,Ponca City,0.0,40071
16490,2020-04-11,Pryor,1.0,40097
16491,2020-04-11,Ft. Gibson,0.0,40101
16492,2020-04-11,North OKC,0.0,40109
16493,2020-04-11,Tulsa 0175,0.0,40143
16494,2020-04-11,Tulsa 0179,0.0,40143
16495,2020-04-11,Tulsa 0235,0.0,40143
16496,2020-04-11,Tulsa,0.0,40143
16497,2020-04-11,Portland - SE Lafayette,0.0,41051
16498,2020-04-11,NEW,0.0,42101
16499,2020-04-11,RIT,0.0,42101
16500,2020-04-11,E Providence,0.0,44007
16501,2020-04-11,Jenkins Avenue,0.0,45019
16502,2020-04-11,Cape Romain,0.0,45019
16503,2020-04-11,Greenville-ESC,0.0,45045
16504,2020-04-11,Irmo,0.0,45063
16505,2020-04-11,Parklane,0.0,45079
16506,2020-04-11,York Landfill,0.0,45091
16507,2020-04-11,Eastman Ross N Robinson,1.0,47163
16508,2020-04-11,Skyland Drive,1.0,47163
16509,2020-04-11,Underhill,0.0,50007
16510,2020-04-11,RUTLAND,0.0,50021
16511,2020-04-11,SHIRLEY PLANTATION,0.0,51036
16512,2020-04-11,FRANCONIA,0.0,51059
16513,2020-04-11,MATH & SCIENCE CTR,0.0,51087
16514,2020-04-11,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
16515,2020-04-11,Rockingham,0.0,51165
16516,2020-04-11,HAMPTON,0.0,51650
16517,2020-04-11,NORFOLK - NOAA,0.0,51710
16518,2020-04-11,Cheeka Peak,0.0,53009
16519,2020-04-11,Seattle-Beacon Hill,0.0,53033
16520,2020-04-11,Anacortes-202 Ave (SO-AQS),0.0,53057
16521,2020-04-11,Bean,1.0,54057
16522,2020-04-11,GREEN BAY E HIGH,0.0,55009
16523,2020-04-11,MADISON EAST,0.0,55025
16524,2020-04-11,Horicon Wildlife Area,0.0,55027
16525,2020-04-11,POTAWATOMI ,0.0,55041
16526,2020-04-11,MILWAUKEE SER DNR,0.0,55079
16527,2020-04-11,RHINELANDER,3.0,55085
16528,2020-04-11,Sinclair In-Town,0.0,56007
16529,2020-04-11,Cheyenne NCore,0.0,56021
16530,2020-04-11,Moxa Arch,0.0,56037
16531,2020-04-11,Long Beach Signal Hill,0.0,84006
16532,2020-04-11,KS Hawaii,0.0,84015
16533,2020-04-11,East Chicago - Marina,1.0,84018
16534,2020-04-11,Reno4,0.0,84032
16535,2020-04-11,Lake Ilo,0.0,84038
16536,2020-04-11,Andrew Johnson Elem.,1.0,84047
16537,2020-04-11,Happy Hill,0.0,84047
16538,2020-04-11,Kaukauna,3.0,84055
16539,2020-04-11,Laramie County Mobile,0.0,84056
16540,2020-04-11,James Town Mobile,0.0,84056
16541,2020-04-11,Seedskadee,0.0,84056
16542,2020-04-12,NCore,2.0,02090
16543,2020-04-12,Miami Jones Ranch,0.0,04007
16544,2020-04-12,Miami Town Site,0.0,04007
16545,2020-04-12,Hayden,1.0,04007
16546,2020-04-12,Phoenix JLG Supersite,0.0,04013
16547,2020-04-12,Oakland West,0.0,06001
16548,2020-04-12,Concord,0.0,06013
16549,2020-04-12,Richmond - 7th St,0.0,06013
16550,2020-04-12,Bethel Island,0.0,06013
16551,2020-04-12,San Pablo - Rumrill,0.0,06013
16552,2020-04-12,Fresno - Garland,0.0,06019
16553,2020-04-12,Calexico - Ethel Street,0.0,06025
16554,2020-04-12,Los Angeles - N. Main Street,0.0,06037
16555,2020-04-12,LAX-Hastings,0.0,06037
16556,2020-04-12,Riverside - Rubidoux,0.0,06065
16557,2020-04-12,Arden Arcade - Del Paso Manor,0.0,06067
16558,2020-04-12,Fontana - Arrow Highway,0.0,06071
16559,2020-04-12,Mesa 2 /Nipomo,0.0,06079
16560,2020-04-12,Vallejo,0.0,06095
16561,2020-04-12,Welby - 78th Ave. & Steele St.,0.0,08001
16562,2020-04-12,Denver - CAMP - 2105 Broadway,0.0,08031
16563,2020-04-12,La Casa NCORE - 4545 Navajo St.,0.0,08031
16564,2020-04-12,Colorado Springs - Highway 24,0.0,08041
16565,2020-04-12,Bridgeport,0.0,09001
16566,2020-04-12,Cornwall,0.0,09005
16567,2020-04-12,New Haven - Criscuolo Park,0.0,09009
16568,2020-04-12,LUMS 2,0.0,10003
16569,2020-04-12,Rte 9 Del. City,0.0,10003
16570,2020-04-12,BELLFNT2,0.0,10003
16571,2020-04-12,MLK,0.0,10003
16572,2020-04-12,McMillan NCORE,1.0,11001
16573,2020-04-12,NCORE,0.0,12011
16574,2020-04-12,Crystal River Preserve,0.0,12017
16575,2020-04-12,Kooker Park,0.0,12031
16576,2020-04-12,Cedar Bay,0.0,12031
16577,2020-04-12,EAST BAY,0.0,12057
16578,2020-04-12,APOLLO BEACH,0.0,12057
16579,2020-04-12,DAVIS ISLAND,1.0,12057
16580,2020-04-12,Port Manatee,0.0,12081
16581,2020-04-12,FBHWWTP,0.0,12089
16582,2020-04-12,Winter Park,0.0,12095
16583,2020-04-12,Sikes Elementary School,0.0,12105
16584,2020-04-12,Macon Forestry,0.0,13021
16585,2020-04-12,Savannah East President,0.0,13051
16586,2020-04-12,Savannah L&A,0.0,13051
16587,2020-04-12,South DeKalb,0.0,13089
16588,2020-04-12,Rome-Kraftsman,1.0,13115
16589,2020-04-12,United Ave,0.0,13121
16590,2020-04-12,Augusta,0.0,13245
16591,2020-04-12,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
16592,2020-04-12,Hilo,2.0,15001
16593,2020-04-12,Kona,1.0,15001
16594,2020-04-12,Pahala,1.0,15001
16595,2020-04-12,Ocean View,1.0,15001
16596,2020-04-12,Mountain View,0.0,15001
16597,2020-04-12,Kapolei,0.0,15003
16598,2020-04-12,Honolulu,0.0,15003
16599,2020-04-12,St. Lukes Meridian,0.0,16001
16600,2020-04-12,Pocatello STP,0.0,16005
16601,2020-04-12,Bondville,0.0,17019
16602,2020-04-12,New Albany,1.0,18043
16603,2020-04-12,Gary-IITRI,0.0,18089
16604,2020-04-12,Hammond-141st St,1.0,18089
16605,2020-04-12,Indpls-Harding St,0.0,18097
16606,2020-04-12,Indpls-Washington Park,0.0,18097
16607,2020-04-12,Evansville-Buena Vista,0.0,18163
16608,2020-04-12,Terre Haute-Lafayette Ave,1.0,18167
16609,2020-04-12,"Clinton, Chancy Park",1.0,19045
16610,2020-04-12,PUBLIC HEALTH,0.0,19113
16611,2020-04-12,TAIT CUMMINS,0.0,19113
16612,2020-04-12,"Muscatine, Greenwood",0.0,19139
16613,2020-04-12,"Muscatine, High School East Campus",0.0,19139
16614,2020-04-12,"Muscatine, Musser Park",0.0,19139
16615,2020-04-12,"Davenport, 10th & Vine",0.0,19163
16616,2020-04-12,Lake Sugema,0.0,19177
16617,2020-04-12,Chanute,0.0,20133
16618,2020-04-12,Cedar Bluff,0.0,20195
16619,2020-04-12,WY/KC,0.0,20209
16620,2020-04-12,WATSON,0.0,21111
16621,2020-04-12,Cannons Lane,0.0,21111
16622,2020-04-12,Firearms Training,0.0,21111
16623,2020-04-12,Chalmette Vista,3.0,22087
16624,2020-04-12,MICMAC,0.0,23003
16625,2020-04-12,Portland - Deering Oaks,0.0,23005
16626,2020-04-12,Moran,0.0,24001
16627,2020-04-12,Horse Rock,1.0,24001
16628,2020-04-12,Riviera Beach,1.0,24003
16629,2020-04-12,Essex,0.0,24005
16630,2020-04-12,Horn Point,0.0,24019
16631,2020-04-12,Piney Run,0.0,24023
16632,2020-04-12,HU-Beltsville,0.0,24033
16633,2020-04-12,Fall River,0.0,25005
16634,2020-04-12,SPRINGFIELDSP,0.0,25013
16635,2020-04-12,WARE,0.0,25015
16636,2020-04-12,BOSTON-KENMORE,0.0,25025
16637,2020-04-12,Boston - Roxbury,0.0,25025
16638,2020-04-12,Worcester,0.0,25027
16639,2020-04-12,LANSING FILLEY ST,1.0,26065
16640,2020-04-12,GRAND RAPIDS,0.0,26081
16641,2020-04-12,MONROE STERLING ST PK,1.0,26115
16642,2020-04-12,WEST OLIVE,0.0,26139
16643,2020-04-12,PORT HURON,1.0,26147
16644,2020-04-12,ALLEN PARK,0.0,26163
16645,2020-04-12,DETROIT - SOUTHWEST ,2.0,26163
16646,2020-04-12,NMH48217,0.0,26163
16647,2020-04-12,DET POLICE 4TH,0.0,26163
16648,2020-04-12,TRINITY ST MARKS,0.0,26163
16649,2020-04-12,MILITARY PARK,1.0,26163
16650,2020-04-12,Blaine,0.0,27003
16651,2020-04-12,Minneapolis-Downtown,1.0,27053
16652,2020-04-12,Jackson NCORE,0.0,28049
16653,2020-04-12,PASCAGOULA,0.0,28059
16654,2020-04-12,Buick NE,0.0,29093
16655,2020-04-12,Troost,0.0,29095
16656,2020-04-12,"Herculaneum, Mott Street",0.0,29099
16657,2020-04-12,MTSP,0.0,29137
16658,2020-04-12,Rider Trail I-70,0.0,29189
16659,2020-04-12,BLAIR STREET,0.0,29510
16660,2020-04-12,Billings Coburn Rd,0.0,30111
16661,2020-04-12,NCORE,0.0,31055
16662,2020-04-12,16th and Whitmore,0.0,31055
16663,2020-04-12,Sheldon Station,0.0,31109
16664,2020-04-12,Jerome Mack,0.0,32003
16665,2020-04-12,Miller State Park,0.0,33011
16666,2020-04-12,Pembroke Exchange St,1.0,33013
16667,2020-04-12,Portsmouth,0.0,33015
16668,2020-04-12,Londonderry - Moose Hill,0.0,33015
16669,2020-04-12,Brigantine,0.0,34001
16670,2020-04-12,Camden Spruce St,0.0,34007
16671,2020-04-12,Newark Firehouse,0.0,34013
16672,2020-04-12,Bayonne,0.0,34017
16673,2020-04-12,Jersey City,1.0,34017
16674,2020-04-12,Chester,0.0,34027
16675,2020-04-12,Elizabeth,0.0,34039
16676,2020-04-12,Elizabeth Trailer,0.0,34039
16677,2020-04-12,Columbia,0.0,34041
16678,2020-04-12,Bloomfield,0.0,35045
16679,2020-04-12,Substation,0.0,35045
16680,2020-04-12,BAYVIEW,0.0,37013
16681,2020-04-12,Southport DRR,0.0,37019
16682,2020-04-12,Skyland DRR,0.0,37021
16683,2020-04-12,LENOIR,0.0,37027
16684,2020-04-12,Durham Armory,0.0,37063
16685,2020-04-12,HATTIEAVEN,0.0,37067
16686,2020-04-12,Canton DRR,0.0,37087
16687,2020-04-12,Semora DRR,0.0,37145
16688,2020-04-12,BETHANY,0.0,37157
16689,2020-04-12,Millbrook NCore,0.0,37183
16690,2020-04-12,Lostwood NWR,1.0,38013
16691,2020-04-12,Bismarck Residential,0.0,38015
16692,2020-04-12,Fargo NW,1.0,38017
16693,2020-04-12,TRNP-NU,0.0,38053
16694,2020-04-12,Beulah North,1.0,38057
16695,2020-04-12,Hannover,1.0,38065
16696,2020-04-12,RYDER,0.0,38101
16697,2020-04-12,West Union,0.0,39001
16698,2020-04-12,Lima,0.0,39003
16699,2020-04-12,Conneaut,0.0,39007
16700,2020-04-12,Shadyside PSD,0.0,39013
16701,2020-04-12,Amanda  Elementary,0.0,39017
16702,2020-04-12,Yankee Road,0.0,39017
16703,2020-04-12,Made,2.0,39017
16704,2020-04-12,Mud Run,0.0,39023
16705,2020-04-12,East Liverpool,1.0,39029
16706,2020-04-12,St Theodosius,3.0,39035
16707,2020-04-12,Fire Station 13,1.0,39035
16708,2020-04-12,G.T.Craig,1.0,39035
16709,2020-04-12,Harvard Yards,1.0,39035
16710,2020-04-12,Columbus - Fairgrounds,0.0,39049
16711,2020-04-12,Cheshire,1.0,39053
16712,2020-04-12,Colerain,1.0,39061
16713,2020-04-12,Taft,0.0,39061
16714,2020-04-12,Steubenville,1.0,39081
16715,2020-04-12,Eastlake,0.0,39085
16716,2020-04-12,Painesville - JFS,0.0,39085
16717,2020-04-12,Ironton - ODOT,0.0,39087
16718,2020-04-12,Collins Park,0.0,39095
16719,2020-04-12,Youngstown - Oakhill,2.0,39099
16720,2020-04-12,Hackney,0.0,39115
16721,2020-04-12,East High School,0.0,39153
16722,2020-04-12,Akron NIFH/STEM,0.0,39153
16723,2020-04-12,Kremlin,0.0,40047
16724,2020-04-12,Ponca City,0.0,40071
16725,2020-04-12,Pryor,0.0,40097
16726,2020-04-12,Ft. Gibson,0.0,40101
16727,2020-04-12,North OKC,0.0,40109
16728,2020-04-12,Tulsa 0175,0.0,40143
16729,2020-04-12,Tulsa 0179,0.0,40143
16730,2020-04-12,Tulsa 0235,0.0,40143
16731,2020-04-12,Tulsa,0.0,40143
16732,2020-04-12,Portland - SE Lafayette,0.0,41051
16733,2020-04-12,NEW,0.0,42101
16734,2020-04-12,RIT,0.0,42101
16735,2020-04-12,Jenkins Avenue,0.0,45019
16736,2020-04-12,Cape Romain,0.0,45019
16737,2020-04-12,Greenville-ESC,0.0,45045
16738,2020-04-12,Irmo,0.0,45063
16739,2020-04-12,Parklane,0.0,45079
16740,2020-04-12,York Landfill,0.0,45091
16741,2020-04-12,Eastman Ross N Robinson,0.0,47163
16742,2020-04-12,Skyland Drive,0.0,47163
16743,2020-04-12,RUTLAND,0.0,50021
16744,2020-04-12,SHIRLEY PLANTATION,0.0,51036
16745,2020-04-12,FRANCONIA,0.0,51059
16746,2020-04-12,MATH & SCIENCE CTR,0.0,51087
16747,2020-04-12,EAST VINTON ELEMENTARY SCHOOL,0.0,51161
16748,2020-04-12,Rockingham,0.0,51165
16749,2020-04-12,HAMPTON,0.0,51650
16750,2020-04-12,NORFOLK - NOAA,0.0,51710
16751,2020-04-12,Cheeka Peak,0.0,53009
16752,2020-04-12,Seattle-Beacon Hill,0.0,53033
16753,2020-04-12,Anacortes-202 Ave (SO-AQS),0.0,53057
16754,2020-04-12,Bean,1.0,54057
16755,2020-04-12,GREEN BAY E HIGH,0.0,55009
16756,2020-04-12,MADISON EAST,0.0,55025
16757,2020-04-12,Horicon Wildlife Area,0.0,55027
16758,2020-04-12,POTAWATOMI ,0.0,55041
16759,2020-04-12,MILWAUKEE SER DNR,0.0,55079
16760,2020-04-12,RHINELANDER,0.0,55085
16761,2020-04-12,Sinclair In-Town,0.0,56007
16762,2020-04-12,Cheyenne NCore,0.0,56021
16763,2020-04-12,Moxa Arch,0.0,56037
16764,2020-04-12,Long Beach Signal Hill,0.0,84006
16765,2020-04-12,KS Hawaii,0.0,84015
16766,2020-04-12,East Chicago - Marina,0.0,84018
16767,2020-04-12,Reno4,0.0,84032
16768,2020-04-12,Lake Ilo,0.0,84038
16769,2020-04-12,Andrew Johnson Elem.,0.0,84047
16770,2020-04-12,Happy Hill,0.0,84047
16771,2020-04-12,Kaukauna,0.0,84055
16772,2020-04-12,Laramie County Mobile,0.0,84056
16773,2020-04-12,James Town Mobile,0.0,84056
16774,2020-04-12,Seedskadee,0.0,84056
16775,2020-04-13,NCore,1.0,02090
16776,2020-04-13,Miami Jones Ranch,0.0,04007
16777,2020-04-13,Miami Town Site,0.0,04007
16778,2020-04-13,Hayden,1.0,04007
16779,2020-04-13,Phoenix JLG Supersite,0.0,04013
16780,2020-04-13,Oakland West,0.0,06001
16781,2020-04-13,Concord,0.0,06013
16782,2020-04-13,Richmond - 7th St,0.0,06013
16783,2020-04-13,Bethel Island,1.0,06013
16784,2020-04-13,San Pablo - Rumrill,0.0,06013
16785,2020-04-13,Fresno - Garland,0.0,06019
16786,2020-04-13,Calexico - Ethel Street,0.0,06025
16787,2020-04-13,Los Angeles - N. Main Street,0.0,06037
16788,2020-04-13,LAX-Hastings,0.0,06037
16789,2020-04-13,Riverside - Rubidoux,0.0,06065
16790,2020-04-13,Arden Arcade - Del Paso Manor,0.0,06067
16791,2020-04-13,Fontana - Arrow Highway,0.0,06071
16792,2020-04-13,Mesa 2 /Nipomo,0.0,06079
16793,2020-04-13,Vallejo,0.0,06095
16794,2020-04-13,Welby - 78th Ave. & Steele St.,0.0,08001
16795,2020-04-13,Denver - CAMP - 2105 Broadway,0.0,08031
16796,2020-04-13,La Casa NCORE - 4545 Navajo St.,0.0,08031
16797,2020-04-13,Colorado Springs - Highway 24,0.0,08041
16798,2020-04-13,Bridgeport,0.0,09001
16799,2020-04-13,Cornwall,0.0,09005
16800,2020-04-13,New Haven - Criscuolo Park,0.0,09009
16801,2020-04-13,LUMS 2,0.0,10003
16802,2020-04-13,Rte 9 Del. City,0.0,10003
16803,2020-04-13,BELLFNT2,0.0,10003
16804,2020-04-13,MLK,0.0,10003
16805,2020-04-13,McMillan NCORE,1.0,11001
16806,2020-04-13,NCORE,0.0,12011
16807,2020-04-13,Crystal River Preserve,0.0,12017
16808,2020-04-13,Kooker Park,0.0,12031
16809,2020-04-13,Cedar Bay,0.0,12031
16810,2020-04-13,EAST BAY,0.0,12057
16811,2020-04-13,APOLLO BEACH,0.0,12057
16812,2020-04-13,DAVIS ISLAND,0.0,12057
16813,2020-04-13,Port Manatee,0.0,12081
16814,2020-04-13,FBHWWTP,0.0,12089
16815,2020-04-13,Winter Park,0.0,12095
16816,2020-04-13,Sikes Elementary School,0.0,12105
16817,2020-04-13,Macon Forestry,0.0,13021
16818,2020-04-13,Savannah East President,0.0,13051
16819,2020-04-13,Savannah L&A,0.0,13051
16820,2020-04-13,South DeKalb,0.0,13089
16821,2020-04-13,Rome-Kraftsman,0.0,13115
16822,2020-04-13,Augusta,0.0,13245
16823,2020-04-13,Hawaii Volcanoes NP - Visitor's Center,0.0,15001
16824,2020-04-13,Hilo,2.0,15001
16825,2020-04-13,Kona,1.0,15001
16826,2020-04-13,Ocean View,1.0,15001
16827,2020-04-13,Mountain View,0.0,15001
16828,2020-04-13,Honolulu,0.0,15003
16829,2020-04-13,St. Lukes Meridian,0.0,16001
16830,2020-04-13,Pocatello STP,0.0,16005
16831,2020-04-13,Bondville,0.0,17019
16832,2020-04-13,New Albany,1.0,18043
16833,2020-04-13,Gary-IITRI,2.0,18089
16834,2020-04-13,Hammond-141st St,1.0,18089
16835,2020-04-13,Indpls-Harding St,0.0,18097
16836,2020-04-13,Indpls-Washington Park,0.0,18097
16837,2020-04-13,Evansville-Buena Vista,0.0,18163
16838,2020-04-13,Terre Haute-Lafayette Ave,1.0,18167
16839,2020-04-13,"Clinton, Chancy Park",0.0,19045
16840,2020-04-13,PUBLIC HEALTH,0.0,19113
16841,2020-04-13,TAIT CUMMINS,0.0,19113
16842,2020-04-13,"Muscatine, Greenwood",0.0,19139
16843,2020-04-13,"Muscatine, High School East Campus",0.0,19139
16844,2020-04-13,"Muscatine, Musser Park",0.0,19139
16845,2020-04-13,"Davenport, 10th & Vine",0.0,19163
16846,2020-04-13,Lake Sugema,0.0,19177
16847,2020-04-13,Chanute,0.0,20133
16848,2020-04-13,Cedar Bluff,0.0,20195
16849,2020-04-13,WY/KC,0.0,20209
16850,2020-04-13,WATSON,0.0,21111
16851,2020-04-13,Cannons Lane,0.0,21111
16852,2020-04-13,Firearms Training,0.0,21111
16853,2020-04-13,Chalmette Vista,0.0,22087
16854,2020-04-13,MICMAC,0.0,23003
16855,2020-04-13,Portland - Deering Oaks,0.0,23005
