,date,sitename,value,aqi_value,aqi_category,fips
18790,2020-04-10,Kalispell Flathead Electric,34.0,31,0,30029
18791,2020-04-10,Columbia Falls,14.0,14,0,30029
18792,2020-04-10,Libby Courthouse,24.0,23,0,30053
18793,2020-04-10,Missoula Boyd Park,18.0,18,0,30063
18794,2020-04-10,Malta,7.0,6,0,30071
18795,2020-04-10,Broadus,37.0,35,0,30075
18796,2020-04-10,Sidney 201,7.0,6,0,30083
18797,2020-04-10,Birney,22.0,20,0,30087
18798,2020-04-10,Thompson Falls HS,19.0,19,0,30089
18799,2020-04-10,Butte Greely School,31.0,30,0,30093
18800,2020-04-10,NCORE,42.0,39,0,31055
18801,2020-04-10,Paul Meyer,8.0,8,0,32003
18802,2020-04-10,Walter Johnson,6.0,6,0,32003
18803,2020-04-10,Palo Verde,6.0,6,0,32003
18804,2020-04-10,Joe Neal,7.0,7,0,32003
18805,2020-04-10,GreenValley,8.0,7,0,32003
18806,2020-04-10,Jerome Mack,11.0,10,0,32003
18807,2020-04-10,Sunrise Acres,10.0,9,0,32003
18808,2020-04-10,Boulder City,6.0,6,0,32003
18809,2020-04-10,Jean,2.0,3,0,32003
18810,2020-04-10,Elko,7.0,6,0,32007
18811,2020-04-10,Linda,2.0,3,0,32023
18812,2020-04-10,Church,1.0,2,0,32023
18813,2020-04-10,Manse,2.0,2,0,32023
18814,2020-04-10,Glen Oaks,3.0,3,0,32023
18815,2020-04-10,Toll,4.0,5,0,32031
18816,2020-04-10,Sparks,8.0,7,0,32031
18817,2020-04-10,Spanish Springs,7.0,6,0,32031
18818,2020-04-10,Wadsworth-NV,10.0,10,0,32031
18819,2020-04-10,Miller State Park,3.0,3,0,33011
18820,2020-04-10,Portsmouth,5.0,5,0,33015
18821,2020-04-10,Anthony,27.0,25,0,35013
18822,2020-04-10,Holman Rd,25.0,24,0,35013
18823,2020-04-10,Chaparral,11.0,11,0,35013
18824,2020-04-10,Desert View,21.0,20,0,35013
18825,2020-04-10,West Mesa,8.0,7,0,35013
18826,2020-04-10,7E Deming Airport,19.0,18,0,35029
18827,2020-04-10,Substation,6.0,6,0,35045
18828,2020-04-10,Bronx - IS52,5.0,6,0,36005
18829,2020-04-10,Taylorsville Liledoun,7.0,7,0,37003
18830,2020-04-10,CHERRYGR,6.0,6,0,37033
18831,2020-04-10,W OWEN SCH,15.0,15,0,37051
18832,2020-04-10,Durham Armory,8.0,7,0,37063
18833,2020-04-10,Burdens Creek,11.0,10,0,37063
18834,2020-04-10,HATTIEAVEN,10.0,10,0,37067
18835,2020-04-10,MENDNHAL,11.0,10,0,37081
18836,2020-04-10,Lostwood NWR,8.0,7,0,38013
18837,2020-04-10,Fargo NW,7.0,6,0,38017
18838,2020-04-10,TRNP-NU,7.0,6,0,38053
18839,2020-04-10,Hannover,8.0,8,0,38065
18840,2020-04-10,G.T.Craig,7.0,7,0,39035
18841,2020-04-10,Taft,16.0,16,0,39061
18842,2020-04-10,Healdton,41.0,39,0,40019
18843,2020-04-10,Moore,41.0,39,0,40027
18844,2020-04-10,Lawton North,35.0,32,0,40031
18845,2020-04-10,Seiling,33.0,31,0,40043
18846,2020-04-10,Ponca City,31.0,30,0,40071
18847,2020-04-10,Near Road OKC,49.0,46,0,40109
18848,2020-04-10,North OKC,37.0,34,0,40109
18849,2020-04-10,McAlester,31.0,30,0,40121
18850,2020-04-10,Glenpool,27.0,25,0,40143
18851,2020-04-10,Copan,40.0,37,0,40147
18852,2020-04-10,NEW,9.0,9,0,42101
18853,2020-04-10,Jenkins Avenue,27.0,25,0,45019
18854,2020-04-10,Greenville-ESC,12.0,11,0,45045
18855,2020-04-10,Cayce City Hall,11.0,11,0,45063
18856,2020-04-10,Research Farm,29.0,27,0,46011
18857,2020-04-10,Watertown,26.0,25,0,46029
18858,2020-04-10,WIND CAVE,14.0,13,0,46033
18859,2020-04-10,Badlands,10.0,10,0,46071
18860,2020-04-10,Sioux Falls,23.0,22,0,46099
18861,2020-04-10,Credit Union,26.0,24,0,46103
18862,2020-04-10,UC1,34.0,32,0,46127
18863,2020-04-10,El Paso UTEP C12,18.0,18,0,48141
18864,2020-04-10,Socorro Hueco C49,22.0,20,0,48141
18865,2020-04-10,Kennewick-Metaline,28.0,26,0,53005
18866,2020-04-10,Cheney-Turnbull (SO),17.0,17,0,53063
18867,2020-04-10,Spokane-Augusta Ave,31.0,29,0,53063
18868,2020-04-10,Colville-E 1st St,25.0,24,0,53065
18869,2020-04-10,Burbank-Maple Street,30.0,28,0,53071
18870,2020-04-10,Yakima-4th Ave,18.0,17,0,53077
18871,2020-04-10,Horicon Wildlife Area,7.0,6,0,55027
18872,2020-04-10,Eau Claire,10.0,10,0,55035
18873,2020-04-10,MILWAUKEE SER DNR,8.0,7,0,55079
18874,2020-04-10,MILWAUKEE COLLEGE AVE.-NR,8.0,8,0,55079
18875,2020-04-10,Devils Lake,7.0,7,0,55111
18876,2020-04-10,WAUKESHA - CLEVELAND AVE,9.0,9,0,55133
18877,2020-04-10,Converse County Long-Term,9.0,9,0,56009
18878,2020-04-10,Johnson County,7.0,6,0,56019
18879,2020-04-10,Cheyenne NCore,12.0,11,0,56021
18880,2020-04-10,Sheridan PD,20.0,19,0,56033
18881,2020-04-10,Boulder,9.0,9,0,56035
18882,2020-04-10,Daniel South,12.0,12,0,56035
18883,2020-04-10,Wamsutter,11.0,10,0,56037
18884,2020-04-10,Moxa Arch,9.0,8,0,56037
18885,2020-04-10,Murphy Ridge,7.0,6,0,56041
18886,2020-04-10,Laurel,32.0,31,0,84002
18887,2020-04-10,Olancha,3.0,4,0,84006
18888,2020-04-10,Paonia,6.0,6,0,84008
18889,2020-04-10,Reno4,2.0,2,0,84032
18890,2020-04-10,Lake Ilo,4.0,5,0,84038
18891,2020-04-10,Aberdeen,18.0,17,0,84046
18892,2020-04-10,Madison University Ave,8.0,7,0,84055
18893,2020-04-10,Laramie County Mobile,31.0,29,0,84056
18894,2020-04-10,James Town Mobile,13.0,13,0,84056
18895,2020-04-10,Indio-29 Palms,3.0,4,0,840TT
18896,2020-04-10,Santa Rosa Rancheria,6.0,6,0,TT542
18897,2020-04-11,NO. BHAM,24.0,23,0,01073
18898,2020-04-11,WYLAM,15.0,14,0,01073
18899,2020-04-11,Shuttlesworth,25.0,23,0,01073
18900,2020-04-11,Garden,20.0,19,0,02020
18901,2020-04-11,Parkgate (Eagle River),32.0,31,0,02020
18902,2020-04-11,Bethel,11.0,11,0,02050
18903,2020-04-11,NCore,12.0,12,0,02090
18904,2020-04-11,Floyd Dryden,12.0,11,0,02110
18905,2020-04-11,Butte (Harrison Court),13.0,13,0,02170
18906,2020-04-11,Paul Spur Chemical Lime Plant,6.0,6,0,04003
18907,2020-04-11,Douglas Red Cross,13.0,13,0,04003
18908,2020-04-11,Payson Well Site,12.0,12,0,04007
18909,2020-04-11,Hayden,10.0,9,0,04007
18910,2020-04-11,Miami Golf Course,11.0,10,0,04007
18911,2020-04-11,Alamo Lake,6.0,6,0,04012
18912,2020-04-11,Ft McD Yuma Frank-AZ,18.0,18,0,04013
18913,2020-04-11,StJohns,12.0,11,0,04013
18914,2020-04-11,Senior Center,26.0,24,0,04013
18915,2020-04-11,LEHI,17.0,16,0,04013
18916,2020-04-11,High School,21.0,19,0,04013
18917,2020-04-11,Phoenix JLG Supersite,11.0,10,0,04013
18918,2020-04-11,Ajo,2.0,3,0,04019
18919,2020-04-11,Orange Grove,9.0,8,0,04019
18920,2020-04-11,Rillito,38.0,35,0,04019
18921,2020-04-11,South Tucson,12.0,12,0,04019
18922,2020-04-11,Green Valley,5.0,5,0,04019
18923,2020-04-11,Geronimo,12.0,11,0,04019
18924,2020-04-11,Sacaton,15.0,15,0,04021
18925,2020-04-11,CasaBlanca,19.0,18,0,04021
18926,2020-04-11,Nogales Post Office,9.0,8,0,04023
18927,2020-04-11,Yuma Supersite,6.0,6,0,04027
18928,2020-04-11,Chico -  East,12.0,12,0,06007
18929,2020-04-11,San Andreas,9.0,9,0,06009
18930,2020-04-11,Colusa - Sunrise Blvd.,11.0,11,0,06011
18931,2020-04-11,South Lake Tahoe - Sandy Way,11.0,11,0,06017
18932,2020-04-11,Fresno - Garland,17.0,16,0,06019
18933,2020-04-11,Willows-Colusa,16.0,16,0,06021
18934,2020-04-11,Jacobs,27.0,26,0,06023
18935,2020-04-11,Calexico - Ethel Street,12.0,11,0,06025
18936,2020-04-11,Brawley - 220 Main Street,3.0,3,0,06025
18937,2020-04-11,El Centro - 9th Street,6.0,6,0,06025
18938,2020-04-11,Westmorland - 570 Cook St,5.0,5,0,06025
18939,2020-04-11,Niland - English Road,3.0,4,0,06025
18940,2020-04-11,NCore - White Mountain Research Station - OVL,6.0,6,0,06027
18941,2020-04-11,Lone Pine,5.0,5,0,06027
18942,2020-04-11,Dirty Socks,4.0,5,0,06027
18943,2020-04-11,Shell Cut,5.0,5,0,06027
18944,2020-04-11,Bill Stanley,4.0,5,0,06027
18945,2020-04-11,Lizard Tail,5.0,5,0,06027
18946,2020-04-11,North Beach,5.0,5,0,06027
18947,2020-04-11,Mill Site,5.0,5,0,06027
18948,2020-04-11,Coso Junction,4.0,5,0,06027
18949,2020-04-11,Keeler,5.0,6,0,06027
18950,2020-04-11,Oildale - 3311 Manor Street,11.0,11,0,06029
18951,2020-04-11,Glendora - Laurel,11.0,10,0,06037
18952,2020-04-11,Los Angeles - N. Main Street,14.0,13,0,06037
18953,2020-04-11,Lancaster-Division,6.0,6,0,06037
18954,2020-04-11,Madera-City,14.0,13,0,06039
18955,2020-04-11,Yosemite Village - Visitor Center,2.0,3,0,06043
18956,2020-04-11,Fort Bragg High School,16.0,16,0,06045
18957,2020-04-11,Mammoth Lakes,17.0,17,0,06051
18958,2020-04-11,Lee Vining,6.0,6,0,06051
18959,2020-04-11,Mono Shore,3.0,4,0,06051
18960,2020-04-11,King City AMS,6.0,6,0,06053
18961,2020-04-11,Roseville - N.Sunrise/Douglas,9.0,9,0,06061
18962,2020-04-11,Indio - Jackson Street,5.0,6,0,06065
18963,2020-04-11,Saul Martinez,5.0,6,0,06065
18964,2020-04-11,Palm Springs - Fire Station,5.0,5,0,06065
18965,2020-04-11,Lake Elsinore - W. Flint Street,6.0,6,0,06065
18966,2020-04-11,Downtown Sacramento - T Street,10.0,9,0,06067
18967,2020-04-11,Hollister AMS,8.0,7,0,06069
18968,2020-04-11,Barstow,7.0,6,0,06071
18969,2020-04-11,Lucerne Valley,2.0,3,0,06071
18970,2020-04-11,Upland,14.0,13,0,06071
18971,2020-04-11,Trona - Athol and Telegraph,8.0,7,0,06071
18972,2020-04-11,Hesperia - Olive Street,9.0,8,0,06071
18973,2020-04-11,San Bernadino - 4th Street,15.0,14,0,06071
18974,2020-04-11,Manteca,11.0,11,0,06077
18975,2020-04-11,TracyAP,10.0,10,0,06077
18976,2020-04-11,Paso Robles - Santa Fe Ave,7.0,7,0,06079
18977,2020-04-11,Mesa 2 /Nipomo,27.0,26,0,06079
18978,2020-04-11,San Luis Obispo - Higuera St,10.0,10,0,06079
18979,2020-04-11,Nipomo Mesa CDF,34.0,31,0,06079
18980,2020-04-11,Nipomo RP,15.0,15,0,06079
18981,2020-04-11,Atascadero2,4.0,5,0,06079
18982,2020-04-11,Santa Barbara,13.0,13,0,06083
18983,2020-04-11,Santa Maria - Broadway,14.0,14,0,06083
18984,2020-04-11,Las Flores Canyon,5.0,5,0,06083
18985,2020-04-11,Lompoc H Street,10.0,10,0,06083
18986,2020-04-11,Goleta,11.0,10,0,06083
18987,2020-04-11,Modesto - 14th Street,10.0,9,0,06099
18988,2020-04-11,Yuba City,7.0,7,0,06101
18989,2020-04-11,Visalia - N. Church Street,19.0,19,0,06107
18990,2020-04-11,Simi Valley - Cochran Street,14.0,13,0,06111
18991,2020-04-11,El Rio - Rio Mesa School #2,11.0,10,0,06111
18992,2020-04-11,Welby - 78th Ave. & Steele St.,34.0,32,0,08001
18993,2020-04-11,Denver - CAMP - 2105 Broadway,12.0,11,0,08031
18994,2020-04-11,La Casa NCORE - 4545 Navajo St.,21.0,20,0,08031
18995,2020-04-11,Ft. Collins - CSU Facilities,0.0,0,0,08069
18996,2020-04-11,Danbury,7.0,7,0,09001
18997,2020-04-11,Hartford-Huntley,5.0,6,0,09003
18998,2020-04-11,East Hartford,5.0,5,0,09003
18999,2020-04-11,Cornwall,4.0,5,0,09005
19000,2020-04-11,New Haven - Criscuolo Park,8.0,7,0,09009
19001,2020-04-11,Groton Fort Griswold,5.0,5,0,09011
19002,2020-04-11,McMillan NCORE,11.0,10,0,11001
19003,2020-04-11,Melbourne,21.0,19,0,12009
19004,2020-04-11,NCORE,21.0,20,0,12011
19005,2020-04-11,Kooker Park,23.0,21,0,12031
19006,2020-04-11,Mandarin,17.0,17,0,12031
19007,2020-04-11,GARDINIER,29.0,27,0,12057
19008,2020-04-11,DAVIS ISLAND,24.0,23,0,12057
19009,2020-04-11,Fl. Baptist Children's Home,21.0,19,0,12105
19010,2020-04-11,Palatka,16.0,16,0,12107
19011,2020-04-11,Paw Park,20.0,19,0,12115
19012,2020-04-11,Macon Forestry,14.0,13,0,13021
19013,2020-04-11,Savannah L&A,24.0,23,0,13051
19014,2020-04-11,Athens,16.0,16,0,13059
19015,2020-04-11,South DeKalb,15.0,14,0,13089
19016,2020-04-11,Gwinnett Tech,15.0,14,0,13135
19017,2020-04-11,Gainesville,16.0,15,0,13139
19018,2020-04-11,Warner Robins,15.0,14,0,13153
19019,2020-04-11,Augusta,12.0,12,0,13245
19020,2020-04-11,Rossville,19.0,19,0,13295
19021,2020-04-11,Kapolei,9.0,9,0,15003
19022,2020-04-11,Honolulu,8.0,8,0,15003
19023,2020-04-11,Pearl City,10.0,10,0,15003
19024,2020-04-11,Boise Fire Station,29.0,27,0,16001
19025,2020-04-11,Pocatello Garrett and Gould,74.0,61,1,16005
19026,2020-04-11,Sandpoint U of I,6.0,6,0,16017
19027,2020-04-11,Nampa Fire Station,83.0,65,1,16027
19028,2020-04-11,Pinehurst,10.0,10,0,16079
19029,2020-04-11,Gary-IITRI,27.0,25,0,18089
19030,2020-04-11,Indpls-Washington Park,24.0,22,0,18097
19031,2020-04-11,Portage-Hwy 12,21.0,20,0,18127
19032,2020-04-11,Buffalo,49.0,45,0,19163
19033,2020-04-11,Chanute,28.0,26,0,20133
19034,2020-04-11,WHlthDpt,29.0,27,0,20173
19035,2020-04-11,KNI-Topeka,34.0,32,0,20177
19036,2020-04-11,Goodland,16.0,16,0,20181
19037,2020-04-11,PECK,34.0,31,0,20191
19038,2020-04-11,Cedar Bluff,16.0,16,0,20195
19039,2020-04-11,WY/KC,36.0,33,0,20209
19040,2020-04-11,WATSON,31.0,30,0,21111
19041,2020-04-11,Cannons Lane,20.0,19,0,21111
19042,2020-04-11,Near Road,22.0,21,0,21111
19043,2020-04-11,Carrithers Middle School,18.0,18,0,21111
19044,2020-04-11,Firearms Training,26.0,24,0,21111
19045,2020-04-11,Presque Isle Riverside,3.0,3,0,23003
19046,2020-04-11,DEARBORN,14.0,13,0,26163
19047,2020-04-11,Blaine,25.0,23,0,27003
19048,2020-04-11,Minneapolis-Lowry Ave,29.0,27,0,27053
19049,2020-04-11,Minneapolis-Pacific St,35.0,33,0,27053
19050,2020-04-11,Minneapolis - Bottineau/Marshall Terrace,33.0,31,0,27053
19051,2020-04-11,St. Paul - Downtown,32.0,31,0,27123
19052,2020-04-11,St. Joseph,41.0,39,0,29021
19053,2020-04-11,Hillcrest HS,15.0,14,0,29077
19054,2020-04-11,Front Street,39.0,37,0,29095
19055,2020-04-11,CARTHAGE,20.0,19,0,29097
19056,2020-04-11,ARNOLD WEST,16.0,16,0,29099
19057,2020-04-11,MTSP,13.0,13,0,29137
19058,2020-04-11,Branch Street,58.0,53,1,29510
19059,2020-04-11,Lewistown,5.0,6,0,30027
19060,2020-04-11,White Fish Dead End,19.0,19,0,30029
19061,2020-04-11,Kalispell Flathead Electric,17.0,17,0,30029
19062,2020-04-11,Columbia Falls,4.0,4,0,30029
19063,2020-04-11,Libby Courthouse,12.0,12,0,30053
19064,2020-04-11,Missoula Boyd Park,5.0,5,0,30063
19065,2020-04-11,Malta,5.0,6,0,30071
19066,2020-04-11,Broadus,7.0,7,0,30075
19067,2020-04-11,Sidney 201,4.0,5,0,30083
19068,2020-04-11,Birney,7.0,7,0,30087
19069,2020-04-11,Thompson Falls HS,7.0,6,0,30089
19070,2020-04-11,Butte Greely School,18.0,18,0,30093
19071,2020-04-11,NCORE,59.0,53,1,31055
19072,2020-04-11,Paul Meyer,9.0,8,0,32003
19073,2020-04-11,Walter Johnson,7.0,6,0,32003
19074,2020-04-11,Palo Verde,6.0,6,0,32003
19075,2020-04-11,Joe Neal,9.0,8,0,32003
19076,2020-04-11,GreenValley,8.0,7,0,32003
19077,2020-04-11,Jerome Mack,9.0,8,0,32003
19078,2020-04-11,Sunrise Acres,10.0,9,0,32003
19079,2020-04-11,Boulder City,8.0,8,0,32003
19080,2020-04-11,Jean,3.0,4,0,32003
19081,2020-04-11,Linda,3.0,4,0,32023
19082,2020-04-11,Church,3.0,3,0,32023
19083,2020-04-11,Manse,3.0,3,0,32023
19084,2020-04-11,Glen Oaks,3.0,3,0,32023
19085,2020-04-11,Toll,9.0,8,0,32031
19086,2020-04-11,Sparks,16.0,15,0,32031
19087,2020-04-11,Spanish Springs,10.0,10,0,32031
19088,2020-04-11,Wadsworth-NV,14.0,13,0,32031
19089,2020-04-11,Miller State Park,3.0,3,0,33011
19090,2020-04-11,Portsmouth,7.0,7,0,33015
19091,2020-04-11,Anthony,26.0,25,0,35013
19092,2020-04-11,Holman Rd,19.0,19,0,35013
19093,2020-04-11,Chaparral,65.0,56,1,35013
19094,2020-04-11,Desert View,22.0,20,0,35013
19095,2020-04-11,West Mesa,8.0,8,0,35013
19096,2020-04-11,7E Deming Airport,21.0,20,0,35029
19097,2020-04-11,Substation,7.0,7,0,35045
19098,2020-04-11,Bronx - IS52,7.0,7,0,36005
19099,2020-04-11,Taylorsville Liledoun,7.0,6,0,37003
19100,2020-04-11,CHERRYGR,7.0,6,0,37033
19101,2020-04-11,W OWEN SCH,11.0,10,0,37051
19102,2020-04-11,Durham Armory,9.0,8,0,37063
19103,2020-04-11,Burdens Creek,11.0,10,0,37063
19104,2020-04-11,HATTIEAVEN,12.0,11,0,37067
19105,2020-04-11,MENDNHAL,11.0,10,0,37081
19106,2020-04-11,Lostwood NWR,5.0,5,0,38013
19107,2020-04-11,Fargo NW,6.0,6,0,38017
19108,2020-04-11,TRNP-NU,6.0,6,0,38053
19109,2020-04-11,Hannover,7.0,6,0,38065
19110,2020-04-11,G.T.Craig,13.0,13,0,39035
19111,2020-04-11,Taft,23.0,22,0,39061
19112,2020-04-11,STILWELL CASTNET & NCORE,24.0,22,0,40001
19113,2020-04-11,Healdton,23.0,22,0,40019
19114,2020-04-11,Moore,21.0,20,0,40027
19115,2020-04-11,Lawton North,16.0,15,0,40031
19116,2020-04-11,Seiling,17.0,16,0,40043
19117,2020-04-11,Ponca City,23.0,22,0,40071
19118,2020-04-11,Near Road OKC,24.0,23,0,40109
19119,2020-04-11,North OKC,20.0,19,0,40109
19120,2020-04-11,McAlester,18.0,18,0,40121
19121,2020-04-11,Glenpool,19.0,19,0,40143
19122,2020-04-11,Copan,21.0,20,0,40147
19123,2020-04-11,NEW,13.0,12,0,42101
19124,2020-04-11,Jenkins Avenue,16.0,15,0,45019
19125,2020-04-11,Greenville-ESC,13.0,12,0,45045
19126,2020-04-11,Cayce City Hall,11.0,11,0,45063
19127,2020-04-11,Research Farm,27.0,26,0,46011
19128,2020-04-11,Watertown,20.0,19,0,46029
19129,2020-04-11,WIND CAVE,8.0,8,0,46033
19130,2020-04-11,Badlands,9.0,9,0,46071
19131,2020-04-11,Sioux Falls,48.0,45,0,46099
19132,2020-04-11,Credit Union,18.0,17,0,46103
19133,2020-04-11,UC1,94.0,70,1,46127
19134,2020-04-11,El Paso UTEP C12,20.0,19,0,48141
19135,2020-04-11,Socorro Hueco C49,34.0,32,0,48141
19136,2020-04-11,Kennewick-Metaline,68.0,58,1,53005
19137,2020-04-11,Cheney-Turnbull (SO),8.0,7,0,53063
19138,2020-04-11,Spokane-Augusta Ave,13.0,13,0,53063
19139,2020-04-11,Colville-E 1st St,25.0,24,0,53065
19140,2020-04-11,Burbank-Maple Street,93.0,70,1,53071
19141,2020-04-11,Yakima-4th Ave,9.0,9,0,53077
19142,2020-04-11,Horicon Wildlife Area,27.0,26,0,55027
19143,2020-04-11,Eau Claire,34.0,31,0,55035
19144,2020-04-11,MILWAUKEE SER DNR,22.0,21,0,55079
19145,2020-04-11,MILWAUKEE COLLEGE AVE.-NR,25.0,23,0,55079
19146,2020-04-11,Devils Lake,31.0,29,0,55111
19147,2020-04-11,WAUKESHA - CLEVELAND AVE,29.0,28,0,55133
19148,2020-04-11,Converse County Long-Term,6.0,6,0,56009
19149,2020-04-11,Johnson County,6.0,6,0,56019
19150,2020-04-11,Cheyenne NCore,6.0,6,0,56021
19151,2020-04-11,Sheridan PD,7.0,6,0,56033
19152,2020-04-11,Boulder,5.0,6,0,56035
19153,2020-04-11,Daniel South,8.0,8,0,56035
19154,2020-04-11,Wamsutter,9.0,8,0,56037
19155,2020-04-11,Moxa Arch,5.0,5,0,56037
19156,2020-04-11,Murphy Ridge,8.0,7,0,56041
19157,2020-04-11,Laurel,19.0,18,0,84002
19158,2020-04-11,Olancha,4.0,5,0,84006
19159,2020-04-11,Paonia,6.0,6,0,84008
19160,2020-04-11,Reno4,5.0,5,0,84032
19161,2020-04-11,Lake Ilo,4.0,4,0,84038
19162,2020-04-11,Aberdeen,14.0,14,0,84046
19163,2020-04-11,Madison University Ave,25.0,24,0,84055
19164,2020-04-11,Laramie County Mobile,23.0,21,0,84056
19165,2020-04-11,James Town Mobile,12.0,12,0,84056
19166,2020-04-11,Indio-29 Palms,7.0,6,0,840TT
19167,2020-04-11,Santa Rosa Rancheria,14.0,13,0,TT542
19168,2020-04-12,NO. BHAM,25.0,24,0,01073
19169,2020-04-12,WYLAM,27.0,25,0,01073
19170,2020-04-12,Shuttlesworth,26.0,25,0,01073
19171,2020-04-12,Garden,9.0,9,0,02020
19172,2020-04-12,Parkgate (Eagle River),6.0,6,0,02020
19173,2020-04-12,Bethel,2.0,2,0,02050
19174,2020-04-12,NCore,14.0,14,0,02090
19175,2020-04-12,Floyd Dryden,12.0,11,0,02110
19176,2020-04-12,Butte (Harrison Court),7.0,6,0,02170
19177,2020-04-12,Douglas Red Cross,8.0,7,0,04003
19178,2020-04-12,Payson Well Site,4.0,5,0,04007
19179,2020-04-12,Hayden,6.0,6,0,04007
19180,2020-04-12,Miami Golf Course,7.0,6,0,04007
19181,2020-04-12,Alamo Lake,7.0,6,0,04012
19182,2020-04-12,Ft McD Yuma Frank-AZ,15.0,14,0,04013
19183,2020-04-12,StJohns,8.0,8,0,04013
19184,2020-04-12,Senior Center,9.0,9,0,04013
19185,2020-04-12,LEHI,9.0,8,0,04013
19186,2020-04-12,High School,8.0,7,0,04013
19187,2020-04-12,Phoenix JLG Supersite,7.0,7,0,04013
19188,2020-04-12,Ajo,2.0,2,0,04019
19189,2020-04-12,Orange Grove,7.0,7,0,04019
19190,2020-04-12,Rillito,12.0,11,0,04019
19191,2020-04-12,South Tucson,8.0,7,0,04019
19192,2020-04-12,Green Valley,2.0,3,0,04019
19193,2020-04-12,Geronimo,8.0,8,0,04019
19194,2020-04-12,Sacaton,10.0,9,0,04021
19195,2020-04-12,CasaBlanca,9.0,9,0,04021
19196,2020-04-12,Nogales Post Office,9.0,8,0,04023
19197,2020-04-12,Yuma Supersite,11.0,10,0,04027
19198,2020-04-12,Chico -  East,9.0,9,0,06007
19199,2020-04-12,San Andreas,10.0,10,0,06009
19200,2020-04-12,Colusa - Sunrise Blvd.,10.0,9,0,06011
19201,2020-04-12,South Lake Tahoe - Sandy Way,6.0,6,0,06017
19202,2020-04-12,Fresno - Garland,18.0,18,0,06019
19203,2020-04-12,Willows-Colusa,8.0,8,0,06021
19204,2020-04-12,Jacobs,36.0,34,0,06023
19205,2020-04-12,Calexico - Ethel Street,12.0,11,0,06025
19206,2020-04-12,Brawley - 220 Main Street,12.0,11,0,06025
19207,2020-04-12,El Centro - 9th Street,10.0,9,0,06025
19208,2020-04-12,Westmorland - 570 Cook St,10.0,10,0,06025
19209,2020-04-12,Niland - English Road,17.0,17,0,06025
19210,2020-04-12,Lone Pine,6.0,6,0,06027
19211,2020-04-12,Dirty Socks,8.0,7,0,06027
19212,2020-04-12,Shell Cut,7.0,7,0,06027
19213,2020-04-12,Bill Stanley,6.0,6,0,06027
19214,2020-04-12,Lizard Tail,7.0,6,0,06027
19215,2020-04-12,North Beach,6.0,6,0,06027
19216,2020-04-12,Mill Site,8.0,7,0,06027
19217,2020-04-12,Coso Junction,7.0,7,0,06027
19218,2020-04-12,Keeler,7.0,7,0,06027
19219,2020-04-12,Glendora - Laurel,7.0,6,0,06037
19220,2020-04-12,Los Angeles - N. Main Street,13.0,12,0,06037
19221,2020-04-12,Lancaster-Division,5.0,6,0,06037
19222,2020-04-12,Madera-City,12.0,12,0,06039
19223,2020-04-12,Yosemite Village - Visitor Center,3.0,4,0,06043
19224,2020-04-12,Fort Bragg High School,24.0,22,0,06045
19225,2020-04-12,Mammoth Lakes,15.0,14,0,06051
19226,2020-04-12,Lee Vining,8.0,8,0,06051
19227,2020-04-12,Mono Shore,7.0,7,0,06051
19228,2020-04-12,King City AMS,4.0,4,0,06053
19229,2020-04-12,Roseville - N.Sunrise/Douglas,12.0,11,0,06061
19230,2020-04-12,Indio - Jackson Street,14.0,14,0,06065
19231,2020-04-12,Saul Martinez,11.0,11,0,06065
19232,2020-04-12,Palm Springs - Fire Station,7.0,7,0,06065
19233,2020-04-12,Lake Elsinore - W. Flint Street,3.0,4,0,06065
19234,2020-04-12,Downtown Sacramento - T Street,14.0,13,0,06067
19235,2020-04-12,Hollister AMS,8.0,7,0,06069
19236,2020-04-12,Barstow,9.0,9,0,06071
19237,2020-04-12,Lucerne Valley,5.0,6,0,06071
19238,2020-04-12,Upland,10.0,9,0,06071
19239,2020-04-12,Trona - Athol and Telegraph,10.0,9,0,06071
19240,2020-04-12,Hesperia - Olive Street,7.0,6,0,06071
19241,2020-04-12,San Bernadino - 4th Street,9.0,8,0,06071
19242,2020-04-12,Manteca,10.0,10,0,06077
19243,2020-04-12,TracyAP,12.0,11,0,06077
19244,2020-04-12,Paso Robles - Santa Fe Ave,5.0,6,0,06079
19245,2020-04-12,Mesa 2 /Nipomo,12.0,12,0,06079
19246,2020-04-12,San Luis Obispo - Higuera St,9.0,8,0,06079
19247,2020-04-12,Nipomo Mesa CDF,11.0,11,0,06079
19248,2020-04-12,Nipomo RP,10.0,9,0,06079
19249,2020-04-12,Atascadero2,2.0,3,0,06079
19250,2020-04-12,Santa Barbara,13.0,13,0,06083
19251,2020-04-12,Santa Maria - Broadway,13.0,12,0,06083
19252,2020-04-12,Las Flores Canyon,5.0,5,0,06083
19253,2020-04-12,Lompoc H Street,11.0,10,0,06083
19254,2020-04-12,Goleta,15.0,14,0,06083
19255,2020-04-12,Modesto - 14th Street,10.0,10,0,06099
19256,2020-04-12,Yuba City,8.0,7,0,06101
19257,2020-04-12,Visalia - N. Church Street,18.0,18,0,06107
19258,2020-04-12,Simi Valley - Cochran Street,10.0,9,0,06111
19259,2020-04-12,El Rio - Rio Mesa School #2,13.0,13,0,06111
19260,2020-04-12,Welby - 78th Ave. & Steele St.,10.0,10,0,08001
19261,2020-04-12,Denver - CAMP - 2105 Broadway,8.0,8,0,08031
19262,2020-04-12,La Casa NCORE - 4545 Navajo St.,11.0,10,0,08031
